  1.98001E+02  5.05048E+04  3.17768E+01  5.93637E+00  6.57699E+00  4.94312E-02
  1.99001E+02  5.02510E+04  3.38942E+01  7.45588E+00  6.59690E+00  5.01701E-02
  2.00001E+02  4.99998E+04  3.63398E+01  9.66762E+00  6.61710E+00  5.09245E-02
  2.01001E+02  4.97510E+04  3.90334E+01  1.30107E+01  6.63761E+00  5.16949E-02
  2.02001E+02  4.95047E+04  4.15285E+01  1.81726E+01  6.65843E+00  5.24816E-02
  2.03001E+02  4.92608E+04  4.23997E+01  2.57940E+01  6.67957E+00  5.32852E-02
  2.04001E+02  4.90194E+04  3.90131E+01  3.47811E+01  6.70104E+00  5.41063E-02
  2.05001E+02  4.87802E+04  3.08680E+01  4.08592E+01  6.72283E+00  5.49454E-02
  2.06001E+02  4.85435E+04  2.21184E+01  4.17821E+01  6.74496E+00  5.58031E-02
  2.07001E+02  4.83089E+04  1.56697E+01  3.97723E+01  6.76744E+00  5.66799E-02
  2.08001E+02  4.80767E+04  1.14504E+01  3.69996E+01  6.79028E+00  5.75765E-02
  2.09001E+02  4.78467E+04  8.69826E+00  3.43232E+01  6.81347E+00  5.84935E-02
  2.10001E+02  4.76188E+04  6.84335E+00  3.19620E+01  6.83704E+00  5.94316E-02
  2.11001E+02  4.73931E+04  5.54354E+00  2.99272E+01  6.86098E+00  6.03914E-02
  2.12001E+02  4.71696E+04  4.59913E+00  2.81770E+01  6.88532E+00  6.13738E-02
  2.13001E+02  4.69481E+04  3.89102E+00  2.66629E+01  6.91005E+00  6.23794E-02
  2.14001E+02  4.67288E+04  3.34563E+00  2.53421E+01  6.93518E+00  6.34091E-02
  2.15001E+02  4.65114E+04  2.91588E+00  2.41799E+01  6.96074E+00  6.44637E-02
  2.16001E+02  4.62961E+04  2.57058E+00  2.31486E+01  6.98672E+00  6.55439E-02
  2.17001E+02  4.60827E+04  2.28845E+00  2.22264E+01  7.01313E+00  6.66509E-02
  2.18001E+02  4.58713E+04  2.05456E+00  2.13958E+01  7.03999E+00  6.77854E-02
  2.19001E+02  4.56619E+04  1.85821E+00  2.06429E+01  7.06732E+00  6.89484E-02
  2.20001E+02  4.54543E+04  1.69152E+00  1.99565E+01  7.09511E+00  7.01411E-02
  2.21001E+02  4.52487E+04  1.54861E+00  1.93274E+01  7.12338E+00  7.13644E-02
  2.22001E+02  4.50448E+04  1.42503E+00  1.87481E+01  7.15215E+00  7.26195E-02
