  1.74001E+02  5.74709E+04  2.55215E+02  1.85382E+01 -2.83121E-04  3.81314E+01  4.36817E-01 -3.00384E-04
  1.75001E+02  5.71425E+04  2.62775E+02  1.98231E+01 -2.85456E-04  3.83074E+01  4.43676E-01 -3.02303E-04
  1.76001E+02  5.68179E+04  2.70860E+02  2.12451E+01 -2.87810E-04  3.84862E+01  4.50675E-01 -3.04225E-04
  1.77001E+02  5.64969E+04  2.79526E+02  2.28246E+01 -2.90184E-04  3.86677E+01  4.57819E-01 -3.06151E-04
  1.78001E+02  5.61795E+04  2.88837E+02  2.45857E+01 -2.92578E-04  3.88522E+01  4.65112E-01 -3.08081E-04
  1.79001E+02  5.58656E+04  2.98867E+02  2.65571E+01 -2.94992E-04  3.90396E+01  4.72558E-01 -3.10014E-04
  1.80001E+02  5.55552E+04  3.09700E+02  2.87738E+01 -2.97428E-04  3.92300E+01  4.80161E-01 -3.11951E-04
  1.81001E+02  5.52483E+04  3.21437E+02  3.12780E+01 -2.99885E-04  3.94235E+01  4.87927E-01 -3.13891E-04
  1.82001E+02  5.49448E+04  3.34192E+02  3.41213E+01 -3.02364E-04  3.96201E+01  4.95859E-01 -3.15835E-04
  1.83001E+02  5.46445E+04  3.48102E+02  3.73678E+01 -3.04866E-04  3.98199E+01  5.03964E-01 -3.17782E-04
  1.84001E+02  5.43475E+04  3.63328E+02  4.10969E+01 -3.07390E-04  4.00230E+01  5.12246E-01 -3.19734E-04
  1.85001E+02  5.40538E+04  3.80062E+02  4.54088E+01 -3.09938E-04  4.02294E+01  5.20710E-01 -3.21689E-04
  1.86001E+02  5.37632E+04  3.98534E+02  5.04308E+01 -3.12511E-04  4.04392E+01  5.29362E-01 -3.23648E-04
  1.87001E+02  5.34756E+04  4.19023E+02  5.63264E+01 -3.15108E-04  4.06526E+01  5.38209E-01 -3.25610E-04
  1.88001E+02  5.31912E+04  4.41867E+02  6.33091E+01 -3.17730E-04  4.08695E+01  5.47255E-01 -3.27577E-04
  1.89001E+02  5.29098E+04  4.67483E+02  7.16609E+01 -3.20378E-04  4.10901E+01  5.56507E-01 -3.29547E-04
  1.90001E+02  5.26313E+04  4.96389E+02  8.17603E+01 -3.23053E-04  4.13144E+01  5.65972E-01 -3.31521E-04
  1.91001E+02  5.23557E+04  5.29230E+02  9.41247E+01 -3.25754E-04  4.15425E+01  5.75657E-01 -3.33499E-04
  1.92001E+02  5.20831E+04  5.66822E+02  1.09475E+02 -3.28484E-04  4.17746E+01  5.85568E-01 -3.35481E-04
  1.93001E+02  5.18132E+04  6.10204E+02  1.28836E+02 -3.31241E-04  4.20106E+01  5.95712E-01 -3.37467E-04
  1.94001E+02  5.15461E+04  6.60704E+02  1.53705E+02 -3.34028E-04  4.22508E+01  6.06098E-01 -3.39457E-04
  1.95001E+02  5.12818E+04  7.20021E+02  1.86325E+02 -3.36845E-04  4.24951E+01  6.16733E-01 -3.41451E-04
  1.96001E+02  5.10201E+04  7.90308E+02  2.30162E+02 -3.39692E-04  4.27438E+01  6.27626E-01 -3.43449E-04
  1.97001E+02  5.07612E+04  8.74191E+02  2.90757E+02 -3.42571E-04  4.29968E+01  6.38784E-01 -3.45451E-04
  1.98001E+02  5.05048E+04  9.74523E+02  3.77277E+02 -3.45481E-04  4.32544E+01  6.50217E-01 -3.47457E-04
  1.99001E+02  5.02510E+04  1.09322E+03  5.05422E+02 -3.48425E-04  4.35165E+01  6.61935E-01 -3.49467E-04
  2.00001E+02  4.99998E+04  1.22712E+03  7.02639E+02 -3.51402E-04  4.37835E+01  6.73946E-01 -3.51481E-04
  2.01001E+02  4.97510E+04  1.35433E+03  1.01571E+03 -3.54414E-04  4.40552E+01  6.86261E-01 -3.53500E-04
  2.02001E+02  4.95047E+04  1.39437E+03  1.50936E+03 -3.57462E-04  4.43320E+01  6.98890E-01 -3.55522E-04
  2.03001E+02  4.92608E+04  1.13240E+03  2.18732E+03 -3.60545E-04  4.46138E+01  7.11845E-01 -3.57549E-04
  2.04001E+02  4.90194E+04  3.12297E+02  2.71383E+03 -3.63666E-04  4.49009E+01  7.25137E-01 -3.59580E-04
  2.05001E+02  4.87802E+04 -7.16641E+02  2.52249E+03 -3.66826E-04  4.51934E+01  7.38778E-01 -3.61616E-04
  2.06001E+02  4.85435E+04 -1.25652E+03  1.84831E+03 -3.70025E-04  4.54914E+01  7.52780E-01 -3.63655E-04
  2.07001E+02  4.83089E+04 -1.33630E+03  1.24644E+03 -3.73264E-04  4.57951E+01  7.67156E-01 -3.65700E-04
